zipCode,city,state,rate,dropOffCharge,dropOffChargeOffhour,dropOffChargeWeekend,dropOffChargeHoliday
91709,Chino Hills,CA,230,,,,
91909,Chula Vista,CA,490,,,,
91910,Chula Vista,CA,490,,,,
91911,Chula Vista,CA,490,,,,
91912,Chula Vista,CA,490,,,,
91913,Chula Vista,CA,490,,,,
91914,Chula Vista,CA,490,,,,
91915,Chula Vista,CA,490,,,,
91921,Chula Vista,CA,490,,,,
92323,Cima,CA,,,,,
91714,City of Industry,CA,190,,,,
91715,City of Industry,CA,190,,,,
91716,City of Industry,CA,190,,,,
91711,Claremont,CA,250,,,,
92236,Coachella,CA,495,,,,
92324,Colton,CA,285,,,,
90022,Commerce,CA,175,,,,
90023,Commerce,CA,175,,,,
90040,Commerce,CA,175,,,,
90091,Commerce,CA,175,,,,
90220,Compton,CA,140,,,,
90221,Compton,CA,140,,,,
90222,Compton,CA,140,,,,
90223,Compton,CA,140,,,,
90224,Compton,CA,140,,,,
92877,Corona,CA,250,,,,
92878,Corona,CA,250,,,,
92879,Corona,CA,250,,,,
92880,Corona,CA,250,,,,
92881,Corona,CA,250,,,,
92882,Corona,CA,250,,,,
92883,Corona,CA,250,,,,
92625,Corona del Mar,CA,230,,,,
92118,Coronado,CA,445,,,,
92178,Coronado,CA,445,,,,
92626,Costa Mesa,CA,205,,,,
92627,Costa Mesa,CA,205,,,,
92628,Costa Mesa,CA,205,,,,
91722,Covina,CA,200,,,,
91723,Covina,CA,200,,,,
91724,Covina,CA,200,,,,
92325,Crestline,CA,,,,,
93432,Creston,CA,,,,,
90230,Culver City,CA,195,,,,
90231,Culver City,CA,195,,,,
90232,Culver City,CA,195,,,,
90233,Culver City,CA,195,,,,
90630,Cypress,CA,175,,,,
92327,Daggett,CA,,,,,
92629,Dana Point,CA,300,,,,
92014,Del Mar,CA,400,,,,
93215,Delano,CA,670,,,,
93216,Delano,CA,670,,,,
91916,Descanso,CA,,,,,
92239,Desert Center,CA,,,,,
92240,Desert Hot Springs,CA,420,,,,
92241,Desert Hot Springs,CA,420,,,,
91765,Diamond Bar,CA,215,,,,
90090,Dodgertown,CA,,,,,
90239,Downey,CA,170,,,,
90240,Downey,CA,170,,,,
90241,Downey,CA,170,,,,
90242,Downey,CA,170,,,,
91008,Duarte,CA,220,,,,
91009,Duarte,CA,220,,,,
91010,Duarte,CA,220,,,,
91917,Dulzura,CA,,,,,
90041,Eagle Rock,CA,200,,,,
92242,Earp,CA,,,,,
92650,East Irvine,CA,220,,,,
90026,Echo Park,CA,200,,,,
93220,Edison,CA,460,,,,
93523,Edwards,CA,,,,,
93524,Edwards,CA,,,,,
92019,El Cajon,CA,490,,,,
92020,El Cajon,CA,490,,,,
92021,El Cajon,CA,490,,,,
92022,El Cajon,CA,490,,,,
91731,El Monte,CA,185,,,,
91732,El Monte,CA,185,,,,
91734,El Monte,CA,185,,,,
91735,El Monte,CA,185,,,,
90245,El Segundo,CA,170,,,,
92609,El Toro,CA,240,,,,
92023,Encinitas,CA,400,,,,
92024,Encinitas,CA,400,,,,
91316,Encino,CA,240,,,,
91416,Encino,CA,240,,,,
91426,Encino,CA,240,,,,
91436,Encino,CA,240,,,,
92025,Escondido,CA,400,,,,
92026,Escondido,CA,400,,,,
92027,Escondido,CA,400,,,,
92029,Escondido,CA,400,,,,
92030,Escondido,CA,400,,,,
92033,Escondido,CA,400,,,,
92046,Escondido,CA,400,,,,
92332,Essex,CA,,,,,
92028,Fallbrook,CA,395,,,,
92088,Fallbrook,CA,395,,,,
92333,Fawnskin,CA,,,,,
93224,Fellows,CA,,,,,
93015,Fillmore,CA,350,,,,
93016,Fillmore,CA,350,,,,
92331,Fontana,CA,250,,,,
92334,Fontana,CA,250,,,,
92335,Fontana,CA,250,,,,
92336,Fontana,CA,250,,,,
92337,Fontana,CA,250,,,,
92610,Foothill Ranch,CA,,,,,
92339,Forest Falls,CA,,,,,
92310,Fort Irwin,CA,520,,,,
92708,Fountain Valley,CA,195,,,,
92728,Fountain Valley,CA,195,,,,
93222,Frazier Park,CA,,,,,
93225,Frazier Park,CA,,,,,
92831,Fullerton,CA,195,,,,
92832,Fullerton,CA,195,,,,
92833,Fullerton,CA,195,,,,
92834,Fullerton,CA,195,,,,
92835,Fullerton,CA,195,,,,
92836,Fullerton,CA,195,,,,
92837,Fullerton,CA,195,,,,
92838,Fullerton,CA,195,,,,
92840,Garden Grove,CA,185,,,,
92841,Garden Grove,CA,185,,,,
92842,Garden Grove,CA,185,,,,
92843,Garden Grove,CA,185,,,,
92844,Garden Grove,CA,185,,,,
92845,Garden Grove,CA,185,,,,
92846,Garden Grove,CA,185,,,,
90247,Gardena,CA,145,,,,
90248,Gardena,CA,145,,,,
90249,Gardena,CA,145,,,,
91201,Glendale,CA,205,,,,
91202,Glendale,CA,205,,,,
91203,Glendale,CA,205,,,,
91204,Glendale,CA,205,,,,
91205,Glendale,CA,205,,,,
91206,Glendale,CA,205,,,,
91207,Glendale,CA,205,,,,
91208,Glendale,CA,205,,,,
91209,Glendale,CA,205,,,,
91210,Glendale,CA,205,,,,
91221,Glendale,CA,205,,,,
91222,Glendale,CA,205,,,,
91225,Glendale,CA,205,,,,
91226,Glendale,CA,205,,,,
91740,Glendora,CA,230,,,,
91741,Glendora,CA,230,,,,
93226,Glennville,CA,,,,,
93116,Goleta,CA,395,,,,
93117,Goleta,CA,395,,,,
93118,Goleta,CA,395,,,,
93199,Goleta,CA,395,,,,
91344,Granada Hills,CA,240,,,,
91394,Granada Hills,CA,240,,,,
92313,Grand Terrace,CA,300,,,,
92341,Green Valley Lake,CA,,,,,
90027,Griffith Park,CA,190,,,,
93433,Grover Beach,CA,,,,,
93483,Grover Beach,CA,,,,,
93434,Guadalupe,CA,,,,,
91743,Guasti,CA,,,,,
91931,Guatay,CA,,,,,
91745,Hacienda Heights,CA,195,,,,
90710,Harbor City,CA,145,,,,
93435,Harmony,CA,,,,,
90716,Hawaiian Gardens,CA,175,,,,
90250,Hawthorne,CA,,,,,
90251,Hawthorne,CA,,,,,
92342,Helendale,CA,,,,,
92543,Hemet,CA,360,,,,
92544,Hemet,CA,360,,,,
92545,Hemet,CA,360,,,,
92546,Hemet,CA,360,,,,
90254,Hermosa Beach,CA,170,,,,
92340,Hesperia,CA,375,,,,
92344,Hesperia,CA,375,,,,
92345,Hesperia,CA,375,,,,
91361,Hidden Valley,CA,240,,,,
92346,Highland,CA,310,,,,
90042,Highland Park,CA,195,,,,
92347,Hinkley,CA,,,,,
90028,Hollywood,CA,195,,,,
92548,Homeland,CA,,,,,
92605,Huntington Beach,CA,195,,,,
92615,Huntington Beach,CA,195,,,,
92646,Huntington Beach,CA,195,,,,
92647,Huntington Beach,CA,195,,,,
92648,Huntington Beach,CA,195,,,,
92649,Huntington Beach,CA,195,,,,
90255,Huntington Park,CA,175,,,,
92549,Idyllwild,CA,,,,,
91932,Imperial Beach,CA,410,,,,
91933,Imperial Beach,CA,410,,,,
92210,Indian Wells,CA,,,,,
92201,Indio,CA,460,,,,
92202,Indio,CA,460,,,,
92203,Indio,CA,460,,,,
90301,Inglewood,CA,165,,,,
90302,Inglewood,CA,165,,,,
90303,Inglewood,CA,165,,,,
90304,Inglewood,CA,165,,,,
90305,Inglewood,CA,165,,,,
90306,Inglewood,CA,165,,,,
90307,Inglewood,CA,165,,,,
90308,Inglewood,CA,165,,,,
90309,Inglewood,CA,165,,,,
90310,Inglewood,CA,165,,,,
90311,Inglewood,CA,165,,,,
90312,Inglewood,CA,165,,,,
93527,Inyokern,CA,,,,,
92602,Irvine,CA,205,,,,
92603,Irvine,CA,205,,,,
92604,Irvine,CA,205,,,,
92606,Irvine,CA,205,,,,
92612,Irvine,CA,205,,,,
92614,Irvine,CA,205,,,,
92616,Irvine,CA,205,,,,
92617,Irvine,CA,205,,,,
92618,Irvine,CA,205,,,,
92619,Irvine,CA,205,,,,
92620,Irvine,CA,205,,,,
92623,Irvine,CA,205,,,,
92697,Irvine,CA,205,,,,
91706,Irwindale,CA,200,,,,
91934,Jacumba,CA,,,,,
91935,Jamul,CA,,,,,
93528,Johannesburg,CA,,,,,
92252,Joshua Tree,CA,,,,,
92036,Julian,CA,,,,,
93531,Keene,CA,,,,,
93238,Kernville,CA,,,,,
91011,La Canada Flintridge,CA,240,,,,
91012,La Canada Flintridge,CA,240,,,,
91214,La Crescenta,CA,230,,,,
91224,La Crescenta,CA,230,,,,
90631,La Habra,CA,195,,,,
90632,La Habra,CA,195,,,,
90633,La Habra,CA,195,,,,
92037,La Jolla,CA,490,,,,
92038,La Jolla,CA,490,,,,
92039,La Jolla,CA,490,,,,
92092,La Jolla,CA,490,,,,
92093,La Jolla,CA,490,,,,
91941,La Mesa,CA,490,,,,
91942,La Mesa,CA,490,,,,
91943,La Mesa,CA,490,,,,
91944,La Mesa,CA,490,,,,
90637,La Mirada,CA,175,,,,
90638,La Mirada,CA,175,,,,
90639,La Mirada,CA,175,,,,
90623,La Palma,CA,175,,,,
91744,La Puente,CA,195,,,,
91746,La Puente,CA,195,,,,
91747,La Puente,CA,195,,,,
91749,La Puente,CA,195,,,,
92247,La Quinta,CA,,,,,
92248,La Quinta,CA,,,,,
92253,La Quinta,CA,,,,,
91750,La Verne,CA,240,,,,
92694,Ladera Ranch ,CA,,,,,
92651,Laguna Beach,CA,270,,,,
92652,Laguna Beach,CA,270,,,,
92637,Laguna Hills,CA,260,,,,
92653,Laguna Hills,CA,260,,,,
92654,Laguna Hills,CA,260,,,,
92607,Laguna Niguel,CA,260,,,,
92677,Laguna Niguel,CA,260,,,,
92637,Laguna Woods ,CA,260,,,,
92352,Lake Arrowhead,CA,,,,,
92530,Lake Elsinore,CA,300,,,,
92531,Lake Elsinore,CA,300,,,,
92532,Lake Elsinore,CA,300,,,,
92630,Lake Forest,CA,230,,,,
93532,Lake Hughes,CA,,,,,
93240,Lake Isabella,CA,,,,,
91361,Lake Sherwood,CA,,,,,
92040,Lakeside,CA,460,,,,
90711,Lakewood,CA,160,,,,
90712,Lakewood,CA,160,,,,
90713,Lakewood,CA,160,,,,
90714,Lakewood,CA,160,,,,
90715,Lakewood,CA,160,,,,
93241,Lamont,CA,,,,,
93534,Lancaster,CA,370,,,,
93535,Lancaster,CA,370,,,,
93536,Lancaster,CA,370,,,,
93539,Lancaster,CA,370,,,,
93584,Lancaster,CA,370,,,,
93586,Lancaster,CA,370,,,,
92285,Landers,CA,,,,,
90260,Lawndale,CA,170,,,,
90261,Lawndale,CA,170,,,,
93243,Lebec,CA,,,,,
91945,Lemon Grove,CA,415,,,,
91946,Lemon Grove,CA,415,,,,
93543,Littlerock,CA,352,,,,
93544,Llano,CA,310,,,,
92350,Loma Linda,CA,295,,,,
92354,Loma Linda,CA,295,,,,
92357,Loma Linda,CA,295,,,,
90717,Lomita,CA,150,,,,
93436,Lompoc,CA,560,,,,
93437,Lompoc,CA,560,,,,
93438,Lompoc,CA,560,,,,
90801,Long Beach,CA,140,,,,
90802,Long Beach,CA,140,,,,
90803,Long Beach,CA,140,,,,
90804,Long Beach,CA,140,,,,
90805,Long Beach,CA,140,,,,
90806,Long Beach,CA,140,,,,
90807,Long Beach,CA,140,,,,
90808,Long Beach,CA,140,,,,
90809,Long Beach,CA,140,,,,
90810,Long Beach,CA,140,,,,
90813,Long Beach,CA,140,,,,
90814,Long Beach,CA,140,,,,
90815,Long Beach,CA,140,,,,
90822,Long Beach,CA,140,,,,
90831,Long Beach,CA,140,,,,
90832,Long Beach,CA,140,,,,
90833,Long Beach,CA,140,,,,
90834,Long Beach,CA,140,,,,
90835,Long Beach,CA,140,,,,
90840,Long Beach,CA,140,,,,
90842,Long Beach,CA,140,,,,
90844,Long Beach,CA,140,,,,
90846,Long Beach,CA,140,,,,
90847,Long Beach,CA,140,,,,
90848,Long Beach,CA,140,,,,
90853,Long Beach,CA,140,,,,
90899,Long Beach,CA,140,,,,
90720,Los Alamitos,CA,175,,,,
90721,Los Alamitos,CA,175,,,,
93440,Los Alamos,CA,,,,,
90001,Los Angeles,CA,180,,,,
90002,Los Angeles,CA,180,,,,
90003,Los Angeles,CA,180,,,,
90004,Los Angeles,CA,180,,,,
90005,Los Angeles,CA,180,,,,
90006,Los Angeles,CA,180,,,,
90007,Los Angeles,CA,180,,,,
90008,Los Angeles,CA,180,,,,
90009,Los Angeles,CA,180,,,,
90010,Los Angeles,CA,180,,,,
90011,Los Angeles,CA,180,,,,
90012,Los Angeles,CA,180,,,,
90013,Los Angeles,CA,180,,,,
90014,Los Angeles,CA,180,,,,
90015,Los Angeles,CA,180,,,,
90016,Los Angeles,CA,180,,,,
90017,Los Angeles,CA,180,,,,
90018,Los Angeles,CA,180,,,,
90019,Los Angeles,CA,180,,,,
90020,Los Angeles,CA,180,,,,
90021,Los Angeles,CA,180,,,,
90022,Los Angeles,CA,180,,,,
90023,Los Angeles,CA,180,,,,
90024,Los Angeles,CA,180,,,,
90025,Los Angeles,CA,180,,,,
90026,Los Angeles,CA,180,,,,
90027,Los Angeles,CA,180,,,,
90028,Los Angeles,CA,180,,,,
90029,Los Angeles,CA,180,,,,
90030,Los Angeles,CA,180,,,,
90031,Los Angeles,CA,180,,,,
90032,Los Angeles,CA,180,,,,
90033,Los Angeles,CA,180,,,,
90034,Los Angeles,CA,180,,,,
90035,Los Angeles,CA,180,,,,
90036,Los Angeles,CA,180,,,,
90037,Los Angeles,CA,180,,,,
90038,Los Angeles,CA,180,,,,
90039,Los Angeles,CA,180,,,,
90040,Los Angeles,CA,180,,,,
90041,Los Angeles,CA,180,,,,
90042,Los Angeles,CA,180,,,,
90043,Los Angeles,CA,180,,,,
90044,Los Angeles,CA,180,,,,
90045,Los Angeles,CA,180,,,,
90046,Los Angeles,CA,180,,,,
90047,Los Angeles,CA,180,,,,
90048,Los Angeles,CA,180,,,,
90049,Los Angeles,CA,180,,,,
90050,Los Angeles,CA,180,,,,
90051,Los Angeles,CA,180,,,,
90052,Los Angeles,CA,180,,,,
90053,Los Angeles,CA,180,,,,
90054,Los Angeles,CA,180,,,,
90055,Los Angeles,CA,180,,,,
90056,Los Angeles,CA,180,,,,
90057,Los Angeles,CA,180,,,,
90058,Los Angeles,CA,180,,,,
90059,Los Angeles,CA,180,,,,
90060,Los Angeles,CA,180,,,,
90061,Los Angeles,CA,180,,,,
90062,Los Angeles,CA,180,,,,
90063,Los Angeles,CA,180,,,,
90064,Los Angeles,CA,180,,,,
90065,Los Angeles,CA,180,,,,
90066,Los Angeles,CA,180,,,,
90068,Los Angeles,CA,180,,,,
90070,Los Angeles,CA,180,,,,
90071,Los Angeles,CA,180,,,,
90072,Los Angeles,CA,180,,,,
90073,Los Angeles,CA,180,,,,
90074,Los Angeles,CA,180,,,,
90075,Los Angeles,CA,180,,,,
90076,Los Angeles,CA,180,,,,
90077,Los Angeles,CA,180,,,,
90078,Los Angeles,CA,180,,,,
90079,Los Angeles,CA,180,,,,
90080,Los Angeles,CA,180,,,,
90081,Los Angeles,CA,180,,,,
90082,Los Angeles,CA,180,,,,
90083,Los Angeles,CA,180,,,,
90084,Los Angeles,CA,180,,,,
90086,Los Angeles,CA,180,,,,
90087,Los Angeles,CA,180,,,,
90088,Los Angeles,CA,180,,,,
90089,Los Angeles,CA,180,,,,
90091,Los Angeles,CA,180,,,,
90093,Los Angeles,CA,180,,,,
90094,Los Angeles,CA,180,,,,
90095,Los Angeles,CA,180,,,,
90096,Los Angeles,CA,180,,,,
90099,Los Angeles,CA,180,,,,
90189,Los Angeles,CA,180,,,,
90067,Los Angeles ,CA,180,,,,
93441,Los Olivos,CA,,,,,
93402,Los Osos,CA,,,,,
93412,Los Osos,CA,,,,,
93249,Lost Hills,CA,,,,,
92356,Lucerne Valley,CA,,,,,
92338,Ludlow,CA,,,,,
90262,Lynwood,CA,165,,,,
92358,Lytle Creek,CA,,,,,
90263,Malibu,CA,260,,,,
90264,Malibu,CA,260,,,,
90265,Malibu,CA,260,,,,
90266,Manhattan Beach,CA,175,,,,
90267,Manhattan Beach,CA,175,,,,
92518,March Air Reserve Base,CA,300,,,,
93252,Maricopa,CA,,,,,
90292,Marina del Rey,CA,200,,,,
90295,Marina del Rey,CA,200,,,,
90270,Maywood,CA,220,,,,
93250,Mc Farland,CA,,,,,
93251,Mc Kittrick,CA,,,,,
92254,Mecca,CA,,,,,
92584,Menifee,CA,,,,,
92359,Mentone,CA,,,,,
92655,Midway City,CA,175,,,,
91752,Mira Loma,CA,,,,,
91345,Mission Hills,CA,250,,,,
91346,Mission Hills,CA,250,,,,
91395,Mission Hills,CA,250,,,,
92690,Mission Viejo,CA,255,,,,
92691,Mission Viejo,CA,255,,,,
92692,Mission Viejo,CA,255,,,,
92694,Mission Viejo,CA,255,,,,
93501,Mojave,CA,450,,,,
93502,Mojave,CA,450,,,,
91016,Monrovia,CA,230,,,,
91017,Monrovia,CA,230,,,,
91763,Montclair,CA,250,,,,
90640,Montebello,CA,180,,,,
91754,Monterey Park,CA,190,,,,
91755,Monterey Park,CA,190,,,,
91756,Monterey Park,CA,190,,,,
91020,Montrose,CA,240,,,,
91021,Montrose,CA,240,,,,
93020,Moorpark,CA,300,,,,
93021,Moorpark,CA,300,,,,
92551,Moreno Valley,CA,330,,,,
92552,Moreno Valley,CA,330,,,,
92553,Moreno Valley,CA,330,,,,
92554,Moreno Valley,CA,330,,,,
92555,Moreno Valley,CA,330,,,,
92556,Moreno Valley,CA,330,,,,
92557,Moreno Valley,CA,330,,,,
92256,Morongo Valley,CA,330,,,,
93442,Morro Bay,CA,725,,,,
93443,Morro Bay,CA,725,,,,
91948,Mount Laguna,CA,,,,,
91023,Mount Wilson,CA,,,,,
92561,Mountain Center,CA,,,,,
92366,Mountain Pass,CA,690,,,,
91759,Mt Baldy,CA,,,,,
92562,Murrieta,CA,,,,,
92563,Murrieta,CA,280,,,,
92564,Murrieta,CA,,,,,
91950,National City,CA,490,,,,
91951,National City,CA,490,,,,
92363,Needles,CA,850,,,,
93254,New Cuyama,CA,,,,,
92365,Newberry Springs,CA,,,,,
91319,Newbury Park,CA,280,,,,
91320,Newbury Park,CA,280,,,,
91321,Newhall,CA,280,,,,
91322,Newhall,CA,280,,,,
92658,Newport Beach,CA,205,,,,
92659,Newport Beach,CA,205,,,,
92660,Newport Beach,CA,205,,,,
92661,Newport Beach,CA,205,,,,
92662,Newport Beach,CA,205,,,,
92663,Newport Beach,CA,205,,,,
92657,Newport Coast,CA,,,,,
93444,Nipomo,CA,,,,,
92364,Nipton,CA,,,,,
92860,Norco,CA,,,,,
91343,North Hills,CA,,,,,
91393,North Hills,CA,,,,,
91601,North Hollywood,CA,205,,,,
91602,North Hollywood,CA,205,,,,
91603,North Hollywood,CA,205,,,,
91605,North Hollywood,CA,205,,,,
91606,North Hollywood,CA,205,,,,
91609,North Hollywood,CA,205,,,,
91611,North Hollywood,CA,205,,,,
91612,North Hollywood,CA,205,,,,
91615,North Hollywood,CA,205,,,,
91616,North Hollywood,CA,205,,,,
91618,North Hollywood,CA,205,,,,
92258,North Palm Springs,CA,,,,,
91324,Northridge,CA,245,,,,
91325,Northridge,CA,245,,,,
91327,Northridge,CA,245,,,,
91328,Northridge,CA,245,,,,
91329,Northridge,CA,245,,,,
91330,Northridge,CA,245,,,,
90650,Norwalk,CA,165,,,,
90651,Norwalk,CA,165,,,,
90652,Norwalk,CA,165,,,,
92567,Nuevo,CA,,,,,
91377,Oak Park,CA,,,,,
93022,Oak View,CA,,,,,
93445,Oceano,CA,,,,,
93475,Oceano,CA,,,,,
92049,Oceanside,CA,360,,,,
92051,Oceanside,CA,360,,,,
92052,Oceanside,CA,360,,,,
92054,Oceanside,CA,360,,,,
92056,Oceanside,CA,360,,,,
92057,Oceanside,CA,360,,,,
92058,Oceanside,CA,360,,,,
93023,Ojai,CA,400,,,,
93024,Ojai,CA,400,,,,
91758,Ontario,CA,240,,,,
91761,Ontario,CA,240,,,,
91762,Ontario,CA,240,,,,
91764,Ontario,CA,240,,,,
93255,Onyx,CA,,,,,
92856,Orange,CA,195,,,,
92857,Orange,CA,195,,,,
92859,Orange,CA,195,,,,
92862,Orange,CA,195,,,,
92863,Orange,CA,195,,,,
92864,Orange,CA,195,,,,
92865,Orange,CA,195,,,,
92866,Orange,CA,195,,,,
92867,Orange,CA,195,,,,
92868,Orange,CA,195,,,,
92869,Orange,CA,195,,,,
92368,Oro Grande,CA,,,,,
93030,Oxnard,CA,360,,,,
93031,Oxnard,CA,360,,,,
93032,Oxnard,CA,360,,,,
93033,Oxnard,CA,360,,,,
93034,Oxnard,CA,360,,,,
93035,Oxnard,CA,360,,,,
93036,Oxnard,CA,360,,,,
90272,Pacific Palisades,CA,204,,,,
91331,Pacoima,CA,235,,,,
91333,Pacoima,CA,235,,,,
91334,Pacoima,CA,235,,,,
92059,Pala,CA,,,,,
92211,Palm Desert,CA,440,,,,
92255,Palm Desert,CA,440,,,,
92260,Palm Desert,CA,440,,,,
