zipCode,city,state,rate,dropOffCharge,dropOffChargeOffhour,dropOffChargeWeekend,dropOffChargeHoliday
90020,Los Angeles,CA,190,,,,
90021,Los Angeles,CA,190,,,,
90022,Los Angeles,CA,190,,,,
90023,Los Angeles,CA,190,,,,
90024,Los Angeles,CA,190,,,,
90025,Los Angeles,CA,190,,,,
90026,Los Angeles,CA,190,,,,
90027,Los Angeles,CA,190,,,,
90028,Los Angeles,CA,190,,,,
90029,Los Angeles,CA,190,,,,
90030,Los Angeles,CA,190,,,,
90031,Los Angeles,CA,190,,,,
90032,Los Angeles,CA,190,,,,
90033,Los Angeles,CA,190,,,,
90034,Los Angeles,CA,190,,,,
90035,Los Angeles,CA,190,,,,
90036,Los Angeles,CA,190,,,,
90037,Los Angeles,CA,190,,,,
90038,Los Angeles,CA,190,,,,
90039,Los Angeles,CA,190,,,,
90040,Los Angeles,CA,190,,,,
90041,Los Angeles,CA,190,,,,
90042,Los Angeles,CA,190,,,,
90043,Los Angeles,CA,190,,,,
90044,Los Angeles,CA,190,,,,
90045,Los Angeles,CA,190,,,,
90046,Los Angeles,CA,190,,,,
90047,Los Angeles,CA,190,,,,
90048,Los Angeles,CA,190,,,,
90049,Los Angeles,CA,190,,,,
90050,Los Angeles,CA,190,,,,
90051,Los Angeles,CA,190,,,,
90052,Los Angeles,CA,190,,,,
90053,Los Angeles,CA,190,,,,
90054,Los Angeles,CA,190,,,,
90055,Los Angeles,CA,190,,,,
90056,Los Angeles,CA,190,,,,
90057,Los Angeles,CA,190,,,,
90058,Los Angeles,CA,190,,,,
90059,Los Angeles,CA,190,,,,
90060,Los Angeles,CA,190,,,,
90061,Los Angeles,CA,190,,,,
90062,Los Angeles,CA,190,,,,
90063,Los Angeles,CA,190,,,,
90064,Los Angeles,CA,190,,,,
90065,Los Angeles,CA,190,,,,
90066,Los Angeles,CA,190,,,,
90068,Los Angeles,CA,190,,,,
90070,Los Angeles,CA,190,,,,
90071,Los Angeles,CA,190,,,,
90072,Los Angeles,CA,190,,,,
90073,Los Angeles,CA,190,,,,
90074,Los Angeles,CA,190,,,,
90075,Los Angeles,CA,190,,,,
90076,Los Angeles,CA,190,,,,
90077,Los Angeles,CA,190,,,,
90078,Los Angeles,CA,190,,,,
90079,Los Angeles,CA,190,,,,
90080,Los Angeles,CA,190,,,,
90081,Los Angeles,CA,190,,,,
90082,Los Angeles,CA,190,,,,
90083,Los Angeles,CA,190,,,,
90084,Los Angeles,CA,190,,,,
90086,Los Angeles,CA,190,,,,
90087,Los Angeles,CA,190,,,,
90088,Los Angeles,CA,190,,,,
90089,Los Angeles,CA,190,,,,
90091,Los Angeles,CA,190,,,,
90093,Los Angeles,CA,190,,,,
90094,Los Angeles,CA,190,,,,
90095,Los Angeles,CA,190,,,,
90096,Los Angeles,CA,190,,,,
90099,Los Angeles,CA,190,,,,
90189,Los Angeles,CA,190,,,,
90067,Los Angeles ,CA,190,,,,
93441,Los Olivos,CA,,,,,
93402,Los Osos,CA,,,,,
93412,Los Osos,CA,,,,,
92356,Lucerne Valley,CA,460,,,,
92338,Ludlow,CA,,,,,
90262,Lynwood,CA,185,,,,
92358,Lytle Creek,CA,,,,,
90263,Malibu,CA,300,,,,
90264,Malibu,CA,300,,,,
90265,Malibu,CA,300,,,,
90266,Manhattan Beach,CA,195,70,,,
90267,Manhattan Beach,CA,195,70,,,
90066,Mar Vista,CA,190,,,,
92518,March Air Reserve Base,CA,,,,,
90292,Marina del Rey,CA,190,,,,
90295,Marina del Rey,CA,190,,,,
90270,Maywood,CA,180,,,,
92254,Mecca,CA,,,,,
92584,Menifee,CA,,,,,
92359,Mentone,CA,,,,,
92655,Midway City,CA,185,,,,
91752,Mira Loma,CA,270,,,,
91345,Mission Hills,CA,220,,,,
91346,Mission Hills,CA,220,,,,
91395,Mission Hills,CA,220,,,,
92690,Mission Viejo,CA,290,,,,
92691,Mission Viejo,CA,290,,,,
92692,Mission Viejo,CA,290,,,,
92694,Mission Viejo,CA,290,,,,
93502,Mojave,CA,450,,,,
93501,Mojave,CA,450,,,,
91016,Monrovia,CA,195,,,,
91017,Monrovia,CA,195,,,,
91763,Montclair,CA,240,,,,
90640,Montebello,CA,185,,,,
91754,Monterey Park,CA,185,,,,
91755,Monterey Park,CA,185,,,,
91756,Monterey Park,CA,185,,,,
91020,Montrose,CA,205,,,,
91021,Montrose,CA,205,,,,
93020,Moorpark,CA,380,,,,
93021,Moorpark,CA,380,,,,
92551,Moreno Valley,CA,340,,,,
92552,Moreno Valley,CA,340,,,,
92553,Moreno Valley,CA,340,,,,
92554,Moreno Valley,CA,340,,,,
92555,Moreno Valley,CA,340,,,,
92556,Moreno Valley,CA,340,,,,
92557,Moreno Valley,CA,340,,,,
92256,Morono Valley,CA,340,,,,
93442,Morro Bay,CA,,,,,
93443,Morro Bay,CA,,,,,
91948,Mount Laguna,CA,,,,,
91023,Mount Wilson,CA,,,,,
92561,Mountain Center,CA,,,,,
92366,Mountain Pass,CA,,,,,
91759,Mt Baldy,CA,,,,,
92562,Murrieta,CA,400,,,,
92563,Murrieta,CA,400,,,,
92564,Murrieta,CA,400,,,,
91950,National City,CA,450,,,,
91951,National City,CA,450,,,,
92363,Needles,CA,,,,,
93254,New Cuyama,CA,,,,,
92365,Newberry Springs,CA,,,,,
91319,Newbury Park,CA,380,,,,
91320,Newbury Park,CA,380,,,,
91321,Newhall,CA,270,,,,
91322,Newhall,CA,270,,,,
92658,Newport Beach,CA,195,70,,,
92659,Newport Beach,CA,195,70,,,
92660,Newport Beach,CA,195,70,,,
92661,Newport Beach,CA,195,70,,,
92662,Newport Beach,CA,195,70,,,
92663,Newport Beach,CA,195,70,,,
92657,Newport Coast,CA,195,70,,,
93444,Nipomo,CA,,,,,
92364,Nipton,CA,,,,,
92860,Norco,CA,310,,,,
91343,North Hills,CA,310,,,,
91393,North Hills,CA,310,,,,
91601,North Hollywood,CA,250,60,,,
91602,North Hollywood,CA,250,60,,,
91603,North Hollywood,CA,250,60,,,
91605,North Hollywood,CA,250,60,,,
91606,North Hollywood,CA,250,60,,,
91609,North Hollywood,CA,250,60,,,
91611,North Hollywood,CA,250,60,,,
91612,North Hollywood,CA,250,60,,,
91615,North Hollywood,CA,250,60,,,
91616,North Hollywood,CA,250,60,,,
91618,North Hollywood,CA,250,60,,,
92258,North Palm Springs,CA,,,,,
91324,Northridge,CA,270,90,,,
91325,Northridge,CA,270,90,,,
91327,Northridge,CA,270,90,,,
91328,Northridge,CA,270,90,,,
91329,Northridge,CA,270,90,,,
91330,Northridge,CA,270,90,,,
90650,Norwalk,CA,185,,,,
90651,Norwalk,CA,185,,,,
90652,Norwalk,CA,185,,,,
92567,Nuevo,CA,,,,,
91377,Oak Park,CA,,,,,
93022,Oak View,CA,,,,,
93445,Oceano,CA,,,,,
93475,Oceano,CA,,,,,
92049,Oceanside,CA,400,,,,
92051,Oceanside,CA,400,,,,
92052,Oceanside,CA,400,,,,
92054,Oceanside,CA,400,,,,
92056,Oceanside,CA,400,,,,
92057,Oceanside,CA,400,,,,
92058,Oceanside,CA,400,,,,
93023,Ojai,CA,450,,,,
93024,Ojai,CA,450,,,,
91758,Ontario,CA,300,,,,
91761,Ontario,CA,300,,,,
91762,Ontario,CA,300,,,,
91764,Ontario,CA,300,,,,
92856,Orange,CA,200,,,,
92857,Orange,CA,200,,,,
92859,Orange,CA,200,,,,
92862,Orange,CA,200,,,,
92863,Orange,CA,200,,,,
92864,Orange,CA,200,,,,
92865,Orange,CA,200,,,,
92866,Orange,CA,200,,,,
92867,Orange,CA,200,,,,
92868,Orange,CA,200,,,,
92869,Orange,CA,200,,,,
92368,Oro Grande,CA,,,,,
93030,Oxnard,CA,360,,,,
93031,Oxnard,CA,360,,,,
93032,Oxnard,CA,360,,,,
93033,Oxnard,CA,360,,,,
93034,Oxnard,CA,360,,,,
93035,Oxnard,CA,360,,,,
93036,Oxnard,CA,360,,,,
90272,Pacific Palisades,CA,,,,,
91331,Pacoima,CA,230,80,,,
91333,Pacoima,CA,230,80,,,
91334,Pacoima,CA,230,80,,,
92059,Pala,CA,,,,,
92211,Palm Desert,CA,530,,,,
92255,Palm Desert,CA,530,,,,
92260,Palm Desert,CA,530,,,,
92261,Palm Desert,CA,530,,,,
92262,Palm Springs,CA,530,,,,
92263,Palm Springs,CA,530,,,,
92264,Palm Springs,CA,530,,,,
93550,Palmdale,CA,450,,,,
93551,Palmdale,CA,450,,,,
93552,Palmdale,CA,450,,,,
93590,Palmdale,CA,450,,,,
93591,Palmdale,CA,450,,,,
93599,Palmdale,CA,450,,,,
92060,Palomar Mountain,CA,,,,,
90274,Palos Verdes Peninsula,CA,,,,,
91402,Panorama City,CA,230,70,,,
91412,Panorama City,CA,230,70,,,
90723,Paramount,CA,150,,,,
92267,Parker Dam,CA,,,,,
91101,Pasadena,CA,200,70,,,
91102,Pasadena,CA,200,70,,,
91103,Pasadena,CA,200,70,,,
91104,Pasadena,CA,200,70,,,
91105,Pasadena,CA,200,70,,,
91106,Pasadena,CA,200,70,,,
91107,Pasadena,CA,200,70,,,
91109,Pasadena,CA,200,70,,,
91110,Pasadena,CA,200,70,,,
91114,Pasadena,CA,200,70,,,
91115,Pasadena,CA,200,70,,,
91116,Pasadena,CA,200,70,,,
91117,Pasadena,CA,200,70,,,
91121,Pasadena,CA,200,70,,,
91123,Pasadena,CA,200,70,,,
91124,Pasadena,CA,200,70,,,
91125,Pasadena,CA,200,70,,,
91126,Pasadena,CA,200,70,,,
91129,Pasadena,CA,200,70,,,
91182,Pasadena,CA,200,70,,,
91184,Pasadena,CA,200,70,,,
91185,Pasadena,CA,200,70,,,
91188,Pasadena,CA,200,70,,,
91189,Pasadena,CA,200,70,,,
